"ReleaseIndex","Version","CommitId","Class","SonarPath","IssueKey","Rule","Type","LegacySeverity","MaintainabilitySeverity","Line","Status","CleanCodeAttribute","CleanCodeAttributeCategory","Message"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoT6","java:S1161","CODE_SMELL","MAJOR","MEDIUM","33","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoT7","java:S1161","CODE_SMELL","MAJOR","MEDIUM","38","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoT8","java:S1161","CODE_SMELL","MAJOR","MEDIUM","42","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoT9","java:S1161","CODE_SMELL","MAJOR","MEDIUM","47","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoT-","java:S1161","CODE_SMELL","MAJOR","MEDIUM","52","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoT3","java:S1192","CODE_SMELL","CRITICAL","HIGH","53","OPEN","DISTINCT","ADAPTABLE","Define a constant instead of duplicating this literal ""deleted"" 4 times."
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoT_","java:S1161","CODE_SMELL","MAJOR","MEDIUM","56","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoUA","java:S1161","CODE_SMELL","MAJOR","MEDIUM","60","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoUB","java:S1161","CODE_SMELL","MAJOR","MEDIUM","64","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoUC","java:S1161","CODE_SMELL","MAJOR","MEDIUM","69","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoUD","java:S1161","CODE_SMELL","MAJOR","MEDIUM","73","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoUE","java:S1161","CODE_SMELL","MAJOR","MEDIUM","77","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoUF","java:S1161","CODE_SMELL","MAJOR","MEDIUM","81","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java","AaAKIyU-RXPx87p8MoUG","java:S1161","CODE_SMELL","MAJOR","MEDIUM","85","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java","AaAKIyYdRXPx87p8MobH","java:S1186","CODE_SMELL","CRITICAL","HIGH","28","OPEN","COMPLETE","INTENTIONAL","Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation."
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java","AaAKIyYdRXPx87p8MobI","java:S1161","CODE_SMELL","MAJOR","MEDIUM","28","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java","AaAKIyYdRXPx87p8MobJ","java:S1161","CODE_SMELL","MAJOR","MEDIUM","31","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Moby","java:S1161","CODE_SMELL","MAJOR","MEDIUM","28","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mobz","java:S1161","CODE_SMELL","MAJOR","MEDIUM","32","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mob0","java:S1161","CODE_SMELL","MAJOR","MEDIUM","37","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mobx","java:S4144","CODE_SMELL","MAJOR","MEDIUM","37","OPEN","DISTINCT","ADAPTABLE","Update this method so that its implementation is not identical to ""commit"" on line 32."
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mob1","java:S1161","CODE_SMELL","MAJOR","MEDIUM","42","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mob2","java:S1161","CODE_SMELL","MAJOR","MEDIUM","46","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mob3","java:S1161","CODE_SMELL","MAJOR","MEDIUM","51","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mob4","java:S1161","CODE_SMELL","MAJOR","MEDIUM","55","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mobw","java:S1192","CODE_SMELL","CRITICAL","HIGH","56","OPEN","DISTINCT","ADAPTABLE","Define a constant instead of duplicating this literal ""deleted"" 4 times."
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mob5","java:S1161","CODE_SMELL","MAJOR","MEDIUM","59","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mob6","java:S1161","CODE_SMELL","MAJOR","MEDIUM","63","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mob7","java:S1161","CODE_SMELL","MAJOR","MEDIUM","67","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mob8","java:S1161","CODE_SMELL","MAJOR","MEDIUM","72","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mob9","java:S1161","CODE_SMELL","MAJOR","MEDIUM","76","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mob-","java:S1161","CODE_SMELL","MAJOR","MEDIUM","80","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8Mob_","java:S1161","CODE_SMELL","MAJOR","MEDIUM","84","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java","AaAKIyZCRXPx87p8MocA","java:S1161","CODE_SMELL","MAJOR","MEDIUM","88","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRX","java:S1161","CODE_SMELL","MAJOR","MEDIUM","28","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRY","java:S1161","CODE_SMELL","MAJOR","MEDIUM","34","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRZ","java:S1161","CODE_SMELL","MAJOR","MEDIUM","39","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRa","java:S1161","CODE_SMELL","MAJOR","MEDIUM","43","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRb","java:S1161","CODE_SMELL","MAJOR","MEDIUM","47","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRc","java:S1161","CODE_SMELL","MAJOR","MEDIUM","51","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRd","java:S1161","CODE_SMELL","MAJOR","MEDIUM","56","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRe","java:S1161","CODE_SMELL","MAJOR","MEDIUM","63","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRf","java:S1161","CODE_SMELL","MAJOR","MEDIUM","67","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRg","java:S1161","CODE_SMELL","MAJOR","MEDIUM","71","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRh","java:S1161","CODE_SMELL","MAJOR","MEDIUM","75","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRi","java:S1161","CODE_SMELL","MAJOR","MEDIUM","79","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java","src/main/java/org/apache/openjpa/kernel/PNewState.java","AaAKIyS6RXPx87p8MoRj","java:S1161","CODE_SMELL","MAJOR","MEDIUM","83","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","AaAKIySaRXPx87p8MoQd","java:S1161","CODE_SMELL","MAJOR","MEDIUM","27","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","AaAKIySaRXPx87p8MoQe","java:S1161","CODE_SMELL","MAJOR","MEDIUM","31","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","AaAKIySaRXPx87p8MoQf","java:S1161","CODE_SMELL","MAJOR","MEDIUM","35","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","AaAKIySaRXPx87p8MoQc","java:S1192","CODE_SMELL","CRITICAL","HIGH","36","OPEN","DISTINCT","ADAPTABLE","Define a constant instead of duplicating this literal ""deleted"" 6 times."
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","AaAKIySaRXPx87p8MoQg","java:S1161","CODE_SMELL","MAJOR","MEDIUM","39","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","AaAKIySaRXPx87p8MoQh","java:S1161","CODE_SMELL","MAJOR","MEDIUM","43","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
"1","0.9.0","dc1f0bf2046cf08d9484a287dee02ff058961ca4","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java","AaAKIySaRXPx87p8MoQi","java:S1161","CODE_SMELL","MAJOR","MEDIUM","47","OPEN","CLEAR","INTENTIONAL","Add the ""@Override"" annotation above this method signature"
