Project,Class,ReleaseIndex,LOC,LOC_TOUCHED,NR,NAUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,CHANGE_SET_SIZE,MAX_CHANGE_SET,AVG_CHANGE_SET,AGE_WEEKS,WEIGHTED_AGE_WEEKS,IGNORED_ZERO_LOC_REVS,NSmells,NFIX,BUGGY
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreException.java,8,28,355,10,3,208,53,20.800000,61,53,6.100000,4120,1263,412.000000,114.428571,102.584306,2,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/UnsupportedException.java,8,23,336,9,2,195,53,21.666667,54,53,6.000000,4116,1263,457.333333,114.428571,104.930697,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/UserException.java,8,31,343,10,2,204,53,20.400000,65,53,6.500000,4122,1263,412.200000,114.428571,104.704706,2,0,1,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurable.java,8,6,105,5,2,75,42,15.000000,45,42,9.000000,3181,1263,636.200000,108.000000,98.612245,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationProvider.java,8,8,297,9,4,176,71,19.555556,55,71,6.111111,3488,1263,387.555556,108.000000,99.550746,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/GenericConfigurable.java,8,5,123,6,2,82,39,13.666667,41,39,6.833333,3186,1263,531.000000,108.000000,99.684088,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ValueListener.java,8,4,102,6,2,67,31,11.166667,32,31,5.333333,3315,1263,552.500000,114.428571,100.315126,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/GraphVisitor.java,8,6,439,8,2,243,60,30.375000,47,60,5.875000,3816,1263,477.000000,114.428571,95.301660,2,0,0,YES
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/NodeInfo.java,8,8,323,10,3,179,36,17.900000,35,30,3.500000,4319,1263,431.900000,114.428571,92.572755,2,0,0,YES
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConnectionDecorator.java,8,6,112,6,2,74,35,12.333333,36,35,6.000000,3315,1263,552.500000,114.428571,101.178571,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java,8,50,278,5,2,220,157,44.000000,162,157,32.400000,3181,1263,636.200000,108.000000,104.343782,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java,8,15,168,5,2,129,86,25.800000,90,86,18.000000,3181,1263,636.200000,108.000000,102.081633,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/AbstractLog.java,8,74,292,7,2,216,159,30.857143,140,159,20.000000,3760,1263,537.142857,108.000000,104.214286,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactory.java,8,4,98,6,2,65,30,10.833333,32,30,5.333333,3315,1263,552.500000,114.428571,99.938776,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataFilter.java,8,9,180,6,2,116,55,19.333333,52,55,8.666667,3315,1263,552.500000,114.428571,104.452381,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIterator.java,8,12,138,5,2,99,57,19.800000,60,57,12.000000,3181,1263,636.200000,108.000000,100.740166,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataParser.java,8,17,195,6,2,141,84,23.500000,87,84,14.500000,3671,1263,611.833333,108.000000,102.726740,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java,8,15,246,7,2,160,76,22.857143,74,76,10.571429,3721,1263,531.571429,108.000000,103.430894,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTracker.java,8,11,122,5,2,89,54,17.800000,56,54,11.200000,3181,1263,636.200000,108.000000,99.882904,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java,8,50,187,7,3,139,85,19.857143,91,85,13.000000,3271,1263,467.285714,108.000000,99.964859,2,0,1,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractSequentialResultList.java,8,72,234,5,2,175,130,35.000000,116,130,23.200000,3181,1263,636.200000,108.000000,103.677045,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultList.java,8,9,171,5,2,114,62,22.800000,57,62,11.400000,3181,1263,636.200000,108.000000,101.974102,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/BytecodeWriter.java,8,6,107,6,2,70,32,11.666667,33,32,5.500000,3315,1263,552.500000,114.428571,100.647530,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Bytes.java,8,79,195,3,3,181,164,60.333333,167,164,55.666667,1267,1263,422.333333,89.000000,86.124542,0,0,0,YES
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/EventManager.java,8,10,121,5,2,90,56,18.000000,59,56,11.800000,3181,1263,636.200000,108.000000,99.822904,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPriv5Helper.java,8,30,92,1,1,92,92,92.000000,92,92,92.000000,10,10,10.000000,42.714286,42.714286,1,0,1,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParseException.java,8,21,172,8,2,113,53,14.125000,54,53,6.750000,3626,1263,453.250000,114.428571,103.841362,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceMap.java,8,10,123,5,2,88,50,17.600000,53,50,10.600000,3181,1263,636.200000,108.000000,99.886179,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ResourceBundleProvider.java,8,7,121,6,2,80,37,13.333333,39,37,6.500000,3315,1263,552.500000,114.428571,101.785124,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SizedMap.java,8,8,180,6,2,115,60,19.166667,50,60,8.333333,3315,1263,552.500000,114.428571,104.647619,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java,8,7,172,6,2,108,55,18.000000,44,55,7.333333,3315,1263,552.500000,114.428571,104.270764,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Commentable.java,8,6,132,7,2,86,40,12.285714,40,40,5.714286,3537,1263,505.285714,114.428571,102.326840,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java,8,15,164,6,2,105,53,17.500000,46,53,7.666667,3315,1263,552.500000,114.428571,104.028746,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ClassCriteria.java,8,11,298,10,2,169,53,16.900000,40,53,4.000000,4633,1263,463.300000,114.428571,104.673538,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Columns.java,8,12,300,10,2,170,53,17.000000,40,53,4.000000,4633,1263,463.300000,114.428571,104.675714,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ContainerTable.java,8,17,181,7,2,116,45,16.571429,51,42,7.285714,3938,1263,562.571429,106.142857,100.501973,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DataStoreIdColumn.java,8,14,316,10,2,181,53,18.100000,46,53,4.600000,4633,1263,463.300000,114.428571,104.721971,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DiscriminatorStrategy.java,8,10,256,11,2,147,35,13.363636,38,35,3.454545,4928,1263,448.000000,114.428571,103.750558,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchMode.java,8,11,301,11,2,170,53,15.454545,39,53,3.545455,4649,1263,422.636364,114.428571,104.299003,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementClassCriteria.java,8,11,298,10,2,169,53,16.900000,40,53,4.000000,4633,1263,463.300000,114.428571,104.673538,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementColumn.java,8,19,294,8,2,174,54,21.750000,54,42,6.750000,3981,1263,497.625000,106.142857,77.019922,1,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementColumns.java,8,11,379,12,2,209,53,17.416667,39,53,3.250000,4692,1263,391.000000,114.428571,90.448549,2,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementEmbeddedMapping.java,8,15,404,11,2,225,53,20.454545,46,53,4.181818,4676,1263,425.090909,114.428571,89.286068,2,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementForeignKey.java,8,15,177,7,2,112,45,16.000000,47,42,6.714286,3938,1263,562.571429,106.142857,100.400323,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementIndex.java,8,13,309,10,2,176,53,17.600000,43,53,4.300000,4633,1263,463.300000,114.428571,104.700878,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumn.java,8,18,183,7,2,118,45,16.857143,53,42,7.571429,3938,1263,562.571429,106.142857,100.551132,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumns.java,8,11,300,10,2,170,53,17.000000,40,53,4.000000,4633,1263,463.300000,114.428571,104.675714,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementNonpolymorphic.java,8,11,300,10,2,170,53,17.000000,40,53,4.000000,4633,1263,463.300000,114.428571,104.675714,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementStrategy.java,8,11,378,12,2,208,53,17.333333,38,53,3.166667,4692,1263,391.000000,114.428571,90.589947,2,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EmbeddedMapping.java,8,15,312,10,2,179,53,17.900000,46,53,4.600000,4633,1263,463.300000,114.428571,104.703755,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchDirection.java,8,26,401,11,2,230,53,20.909091,59,53,5.363636,4638,1263,421.636364,114.428571,93.595654,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchMode.java,8,26,252,12,2,156,32,13.000000,60,30,5.000000,4944,1263,412.000000,114.428571,94.259637,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKey.java,8,16,322,10,2,186,53,18.600000,50,53,5.000000,4633,1263,463.300000,114.428571,104.727152,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKeyAction.java,8,7,219,12,2,126,30,10.500000,33,30,2.750000,4944,1263,412.000000,114.428571,101.448793,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Index.java,8,15,313,10,2,180,53,18.000000,47,53,4.700000,4633,1263,463.300000,114.428571,104.704701,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JoinSyntax.java,8,26,65,2,1,62,59,31.000000,59,59,29.500000,146,130,73.000000,48.285714,48.272527,0,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyClassCriteria.java,8,11,377,11,2,208,53,18.909091,39,53,3.545455,4676,1263,425.090909,114.428571,90.492611,2,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyColumn.java,8,19,294,8,2,174,54,21.750000,54,42,6.750000,3981,1263,497.625000,106.142857,77.019922,1,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyColumns.java,8,11,379,12,2,209,53,17.416667,39,53,3.250000,4692,1263,391.000000,114.428571,90.448549,2,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyEmbeddedMapping.java,8,15,403,11,2,224,53,20.363636,45,53,4.090909,4676,1263,425.090909,114.428571,89.415810,2,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyForeignKey.java,8,15,270,8,2,158,46,19.750000,46,42,5.750000,3981,1263,497.625000,106.142857,78.562434,1,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyIndex.java,8,13,394,11,2,218,53,19.818182,42,53,3.818182,4676,1263,425.090909,114.428571,90.095359,2,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyJoinColumn.java,8,18,288,8,2,170,52,21.250000,52,42,6.500000,3981,1263,497.625000,106.142857,77.381448,1,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyJoinColumns.java,8,11,379,12,2,209,53,17.416667,39,53,3.250000,4692,1263,391.000000,114.428571,90.448549,2,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyNonpolymorphic.java,8,11,378,11,2,208,53,18.909091,38,53,3.454545,4676,1263,425.090909,114.428571,90.710884,2,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyStrategy.java,8,11,378,12,2,208,53,17.333333,38,53,3.166667,4692,1263,391.000000,114.428571,90.589947,2,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/LRSSizeAlgorithm.java,8,26,379,12,2,219,53,18.250000,59,53,4.916667,4669,1263,389.083333,114.428571,96.234075,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverride.java,8,15,317,10,2,182,53,18.200000,47,53,4.700000,4633,1263,463.300000,114.428571,104.722848,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverrides.java,8,10,210,8,2,124,36,15.500000,38,34,4.750000,4221,1263,527.625000,107.714286,101.612925,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingTag.java,8,76,128,5,3,118,86,23.600000,108,86,21.600000,1806,1263,361.200000,105.000000,88.418527,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Nonpolymorphic.java,8,11,299,10,2,169,53,16.900000,39,53,3.900000,4633,1263,463.300000,114.428571,104.674630,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/NonpolymorphicType.java,8,6,218,12,2,125,30,10.416667,32,30,2.666667,4948,1263,412.333333,114.428571,101.432503,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/OrderColumn.java,8,16,315,10,2,182,53,18.200000,49,53,4.900000,4633,1263,463.300000,114.428571,104.706576,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ResultSetType.java,8,26,93,2,1,76,59,38.000000,59,59,29.500000,135,130,67.500000,48.285714,48.233487,0,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Strategy.java,8,10,260,11,2,149,35,13.545455,38,35,3.454545,4928,1263,448.000000,114.428571,103.769780,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/SubclassFetchMode.java,8,10,212,9,2,125,36,13.888889,38,34,4.222222,4237,1263,470.777778,107.714286,101.108491,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Unique.java,8,14,311,10,2,178,53,17.800000,45,53,4.500000,4633,1263,463.300000,114.428571,104.702802,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionColumn.java,8,17,322,10,2,187,53,18.700000,52,53,5.200000,4633,1263,463.300000,114.428571,104.727152,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionColumns.java,8,10,210,8,2,124,36,15.500000,38,34,4.750000,4221,1263,527.625000,107.714286,101.612925,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionStrategy.java,8,10,256,11,2,147,35,13.363636,38,35,3.454545,4928,1263,448.000000,114.428571,103.750558,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XEmbeddedMapping.java,8,15,403,11,2,224,53,20.363636,45,53,4.090909,4676,1263,425.090909,114.428571,89.415810,2,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumn.java,8,19,185,7,2,120,45,17.142857,55,42,7.857143,3938,1263,562.571429,106.142857,100.599228,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumns.java,8,11,305,10,2,172,53,17.200000,39,53,3.900000,4633,1263,463.300000,114.428571,104.696956,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMappingOverride.java,8,18,416,11,2,234,53,21.272727,52,53,4.727273,4676,1263,425.090909,114.428571,88.606113,2,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMappingOverrides.java,8,10,331,12,2,184,37,15.333333,37,35,3.083333,4971,1263,414.250000,114.428571,88.625809,1,0,0,YES
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTable.java,8,17,321,10,2,186,53,18.600000,51,53,5.100000,4633,1263,463.300000,114.428571,104.726302,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTables.java,8,10,210,8,2,124,36,15.500000,38,34,4.750000,4221,1263,527.625000,107.714286,101.612925,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XTable.java,8,15,318,10,2,183,53,18.300000,48,53,4.800000,4633,1263,463.300000,114.428571,104.723720,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AutoClearType.java,8,23,56,1,1,56,56,56.000000,56,56,56.000000,130,130,130.000000,48.285714,48.285714,0,0,0,YES
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ConnectionRetainMode.java,8,26,66,2,1,63,60,31.500000,60,60,30.000000,146,130,73.000000,48.285714,48.272727,0,0,0,YES
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataCache.java,8,12,300,9,2,171,53,19.000000,42,53,4.666667,4157,1263,461.888889,114.428571,104.707143,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataStoreId.java,8,12,297,9,2,169,53,18.777778,41,53,4.555556,4157,1263,461.888889,114.428571,104.693603,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Dependent.java,8,11,291,9,2,165,53,18.333333,39,53,4.333333,4157,1263,461.888889,114.428571,104.665685,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachStateType.java,8,26,60,1,1,60,60,60.000000,60,60,60.000000,130,130,130.000000,48.285714,48.285714,0,0,0,YES
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachedState.java,8,12,297,9,2,169,53,18.777778,41,53,4.555556,4157,1263,461.888889,114.428571,104.693603,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementDependent.java,8,11,291,9,2,165,53,18.333333,39,53,4.333333,4157,1263,461.888889,114.428571,104.665685,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementType.java,8,11,296,9,2,168,53,18.666667,40,53,4.444444,4157,1263,461.888889,114.428571,104.687741,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExternalValues.java,8,11,299,9,2,170,53,18.888889,41,53,4.555556,4157,1263,461.888889,114.428571,104.701386,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Externalizer.java,8,11,296,9,2,168,53,18.666667,40,53,4.444444,4157,1263,461.888889,114.428571,104.687741,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Factory.java,8,11,296,9,2,168,53,18.666667,40,53,4.444444,4157,1263,461.888889,114.428571,104.687741,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchAttribute.java,8,10,263,11,3,154,35,14.000000,45,35,4.090909,4590,1263,417.272727,114.428571,103.793047,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchGroup.java,8,13,216,9,3,136,36,15.111111,56,34,6.222222,3885,1263,431.666667,107.714286,101.525794,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchGroups.java,8,10,248,10,2,143,35,14.300000,38,35,3.800000,4452,1263,445.200000,114.428571,103.710253,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/InverseLogical.java,8,11,291,9,2,165,53,18.333333,39,53,4.333333,4157,1263,461.888889,114.428571,104.665685,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/KeyDependent.java,8,11,291,9,2,165,53,18.333333,39,53,4.333333,4157,1263,461.888889,114.428571,104.665685,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/KeyType.java,8,11,296,9,2,168,53,18.666667,40,53,4.444444,4157,1263,461.888889,114.428571,104.687741,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LRS.java,8,11,291,9,2,165,53,18.333333,39,53,4.333333,4157,1263,461.888889,114.428571,104.665685,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LoadFetchGroup.java,8,11,299,10,4,169,53,16.900000,39,53,3.900000,3947,1263,394.700000,114.428571,104.456283,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ManagedInterface.java,8,9,321,10,2,181,53,18.100000,41,53,4.100000,4187,1263,418.700000,114.428571,99.679573,2,0,1,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/MetaDataTag.java,8,51,253,9,4,168,76,18.666667,83,72,9.222222,3177,1263,353.000000,106.142857,101.813100,1,0,2,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManagerFactorySPI.java,8,13,583,8,3,327,105,40.875000,71,102,8.875000,3515,1263,439.375000,106.142857,83.031120,1,0,0,YES
